Date,SPY,AEX,RDSA.AS,HSI,bonds
2010-02-05,-0.00204560388035373,0.0076014003926319846,8.523443414143683e-05,0.0025845135276985364,-0.001416304138622837
2010-02-08,0.0016116548599444335,-0.001390291469792948,-0.0001163082410483618,0.0003704142912131214,0.0003588454079922254
2010-02-09,-0.000959963288803145,-0.0005308033730746731,2.74923269854499e-05,-0.00028020427186865594,0.00046798325407765295
2010-02-10,-3.967303206866557e-05,0.0009083373454270127,0.00015538915360188476,-0.0008231877011530763,0.00016441380236841273
2010-02-11,-0.004724151365951679,-0.0006643293349609891,-0.0002265782630618385,-0.002095432877565029,0.0005571345311341846
2010-02-12,-0.0007796945553426137,0.0010037856055282069,9.210827701027769e-05,-0.00021786645486963517,-0.00035448149572288036
2010-02-15,-0.004252219356318321,-0.00011401322692616844,-2.2613104098776483e-05,-0.0009183070785341596,0.00046955307330119876
2010-02-16,0.0024224387269154435,-0.0028303784504495996,-0.00011782432386426623,0.0008249841949857517,-0.0001260477246332714
2010-02-17,-0.004969564595045761,-0.004036515425475895,-5.698700167445781e-05,-0.001314165649773833,-8.498916032240178e-05
2010-02-18,-0.005028825103331824,-0.0010862342331042995,-7.144639429345956e-05,-0.0004652766080234549,0.0005915041797113884
2010-02-19,0.0027691194066789657,-0.0012026071780585122,-2.4461465633154323e-05,0.003281019283288098,0.0013207705310715689
2010-02-22,-0.0002623363687700886,0.000442270556508062,4.3923940260239825e-05,-0.0023031716868505358,0.00019453419213406596
2010-02-23,0.0019216922739054287,0.003810905153333166,7.597979519376019e-05,-0.0015950814398195455,-0.0032047803519448027
2010-02-24,-0.002398917720026361,6.540092411270181e-05,-5.186442967828775e-05,0.0008088746411325975,-0.001190727173780126
2010-02-25,0.0002478302674853494,0.005674317964204034,0.00021130235730478563,0.00023372362519526234,-0.0007746779713921015
2010-02-26,0.0019028923712713474,-0.0027536770603485026,-4.769041816799824e-05,-0.0002824803340684889,-0.0005842401407119446
2010-03-01,-0.0046565620337575275,-0.006259839887879881,-0.00020984266255394513,-0.0024051317124052307,0.000246563613756412
2010-03-02,0.00046216575262768566,-0.00357924146077937,-6.116956362457016e-05,0.0010116463372753192,-9.634702793794858e-05
2010-03-03,0.0015075889345803838,-0.003308550351774042,-4.863831909887484e-05,0.0006489605164156731,0.0011946528193226612
2010-03-04,-0.0035139663023476373,-0.0005333817406553143,-1.4521145627821587e-05,0.0005239551381683061,-0.00040156883895750003
2010-03-05,-0.0032835862588844965,-0.005621880198521656,-9.424827926090895e-05,-0.0006692489522764599,0.0007896497521977186
2010-03-08,-0.0003183148008262915,0.00045173549581517536,-1.4364704963716336e-05,-0.0018479399563897723,-0.0001285514225815687
2010-03-09,-0.0007197934443718523,-0.0008161423606113826,-4.303047635653812e-05,-0.00011195316879434091,-0.0015071095168233573
2010-03-10,-0.0005330490526205267,-0.001663279574552079,-8.80749253428026e-05,0.00023443942569535524,0.0007747829490581948
2010-03-11,-0.0003277393010868268,0.0017157041968940744,-7.078522543844113e-06,0.0001920817077275727,0.00028557252224071795
2010-03-12,0.001817588721882657,-0.0004867131688728099,-1.1789492393410317e-05,0.0006225445701770505,0.0009860403013463913
2010-03-15,-0.0021067806291015013,0.0039402967368651455,7.536497920963115e-05,-4.769221996503647e-05,-0.0014850699597157568
2010-03-16,-0.0003838967526641035,-0.0037152200132522404,-0.00017085933344365367,0.0008589953390992765,-0.0005534801760679997
2010-03-17,-0.002447175849953642,-0.0033602437808043727,-0.00020531989164337627,-0.0017337264666998984,-0.0010533632608009434
2010-03-18,-0.002585673947685807,0.0009706628806578243,-9.144284246740409e-06,-0.0006064131484604962,0.0006070957585866399
2010-03-19,0.0010510620644422098,0.0028951760720064223,0.00013933317207857955,-0.0007410583428548856,0.00010244527229387179
2010-03-22,-0.0009342639865066449,0.00046064286701037456,2.547991668283345e-05,0.0021019390061165575,-0.0012989366900558296
2010-03-23,-0.004331506344445701,-0.0029988508863481034,-4.180220609268926e-05,-0.0008901107057824564,-0.0007849595038726286
2010-03-24,-0.0016114044274817996,-0.00020202670098121712,-1.3875475546896166e-05,-0.0010312252632831865,0.0010740052445309845
2010-03-25,-5.1189397813034e-05,-0.003397315410350443,4.849863468193938e-05,0.0008198176427126357,0.0009051524615005579
2010-03-26,0.002482084480086033,0.001562444260229845,6.497999032382573e-05,-0.00042640190030670763,0.00108702098813529
2010-03-28,0.0003182362617185741,-8.725394697621791e-05,2.4916272254068563e-05,-7.27723113628742e-05,-0.0009380531187450191
2010-03-29,-0.0019087460362751329,-4.361428842547532e-05,1.2489254694060259e-05,-0.0006484707374865594,-0.000489438091700256
2010-03-30,0.0016613145349230972,0.0003139772303512922,-4.4548328232463244e-05,-1.5665984200106118e-05,0.00043961198715932733
2010-03-31,0.002694140266645362,-0.0005413228517237023,2.33387523286277e-06,0.001095507156028912,-0.0016823973356197674
2010-04-01,-0.0038197161391502863,-0.006292488404304586,-0.00015643197298663482,-0.0017522831292106232,0.0004690209509989773
2010-04-04,-0.002188243382259958,-0.00213577543425274,-0.00011724116884429092,-0.0009710512926696179,0.0005846186081502003
2010-04-05,-0.0025619592675388604,-0.0007068925985952657,-3.862751610104409e-05,-0.0008756102323521064,0.00016691373950891152
2010-04-06,-0.0019122981292440276,-0.0007052308570180576,-3.847888173864389e-05,-0.0006641040657957541,0.00016677127318447392
2010-04-07,0.0019963889797426026,0.0014510031556830283,4.2840729029528514e-05,-0.00021266998420288674,-0.0006419014911932974
2010-04-08,0.0020780434667449278,0.0025431630245176585,1.5851380223296242e-05,0.0011465405117182569,-0.0003882189534326619
2010-04-09,-0.0012662697779102449,-0.004274843789735105,-0.0001746428793601318,-0.0011852412567838,0.0016010571079994927
2010-04-11,0.0010855997993773458,0.00030909454489204126,1.7833100052326857e-05,0.0006236444419414156,-0.00013071657776984048
2010-04-12,0.000118736244432327,0.00015470666907096975,8.932479406054128e-06,0.00022796571668552755,-8.647266814292287e-05
2010-04-13,0.0008163435204322167,0.0007682813683974165,3.7997759782025796e-05,0.00045405870964224435,-0.0007821082564416048
2010-04-14,-0.005236151746304118,-0.001896019635676449,-0.0001435942100135934,-0.0006457497459351446,7.957300102937603e-05
2010-04-15,-0.001804411538476458,0.0009252300968147664,-6.414530444592171e-05,-0.0005943286987602846,0.00027874467407346115
2010-04-16,0.00465142380580158,0.004910431592374265,0.00010769267658610749,0.0011603878391336442,-0.001270064861498965
2010-04-18,-0.0010030111478608105,0.0006747635029486831,-1.0368586555875581e-05,0.0012067346623402698,-0.00014092985967910642
2010-04-19,-0.0015428144605102777,0.00033814230509509046,-5.178923466313545e-06,0.00029402913351071145,-9.128980689760979e-05
2010-04-20,-0.003699942614099427,-0.005413527752110702,-0.00017524336041305766,-0.0012304345358330603,-3.228843344686982e-05
2010-04-21,-0.002160540702124236,0.0010144691475407973,-1.5260452682404057e-05,-0.000360271880350953,-0.0003597260431259075
2010-04-22,0.0016683488202338336,0.0019934451839462076,6.31251870916405e-05,0.0010478692259308674,-0.0014535030745771226
2010-04-23,-0.0018290320635219624,-0.0017676758463499363,-3.504925346418997e-05,0.0009198535494353765,0.001246070261323362
2010-04-25,0.0010117070356825963,-0.0022921431529845603,-4.5113519508208635e-05,-0.0008918318581709083,-0.0009925559769687674
2010-04-26,-0.004865376556439726,-0.0011373814395619908,-2.2455455292065274e-05,-0.0020605032299569116,-0.0005161935962867847
2010-04-27,0.008028750073137069,0.00697479036080626,-4.986980649674955e-05,0.0016825043017800634,0.0004614178836266247
2010-04-28,-0.0011365737458050474,0.0039270228472747856,-0.00016397026132692895,0.0016318447997673545,-0.001008876003011805
2010-04-29,-0.002917625851448391,-0.0034044438838803704,4.4576328115459866e-05,0.0009255175847874741,0.0006673952125481275
2010-04-30,0.004357792512063274,0.002195363475434375,-5.117225073801191e-05,-0.001654444413570848,-0.0011990000208112804
2010-05-02,-0.004088228277241445,-0.0005955299172573092,2.121308345690576e-05,0.00040413439062907396,0.00034650327425037595
2010-05-03,-0.006769289323312155,-0.0002971750365458048,1.0629089304295957e-05,-0.0007485444977278698,0.00015273382343091723
2010-05-04,0.0036478561450129284,0.009580922071719289,0.0002596299589540563,0.0013714948375768532,-0.0025735282520116696
2010-05-05,-0.0025085344060392645,0.004537593158304853,0.00020318992699901452,0.0018877791660027198,-0.0027965615356393193
2010-05-06,0.01276334778542374,0.00416288441395759,0.00017841196127078463,0.0008595040210613191,0.001455670251608554
2010-05-07,0.004640991721533782,0.012728774242898543,0.00034514087787581026,4.6216350568771826e-05,-0.0011557288208421167
2010-05-09,-0.008435059579301329,-0.014656624737361866,-0.00024302276895163066,-0.003369749773413064,0.0023881028954962137
2010-05-10,-0.007875285260642005,-0.006986961461368457,-0.00011862844320148725,-0.0018237682921746921,0.0011756210297743763
2010-05-11,0.0010676353893008027,0.0015749725265320257,-4.9920858231586875e-05,0.0012953253756189686,-0.0010245134109156285
2010-05-12,-0.006571836099101036,-0.0030766308001857865,3.1609705747233096e-05,-0.000996295476848319,7.636556285158801e-05
2010-05-13,-0.0006105242747055816,-0.0008014193346299381,-1.1324855114951405e-05,-0.0021152127555127743,-0.000840148909217997
2010-05-14,0.005692428030698004,0.00937832854369347,0.00015837121060106152,0.0013234865426427988,-0.002574922138849289
2010-05-16,0.0004267782677954024,0.0004094749603656189,9.195612764902883e-06,0.0014867394824770452,0.00048351170954860076
2010-05-17,-0.005325552477585726,0.000205017311701583,4.6020382386158245e-06,-0.0009480655434394714,0.00022205144535293318
2010-05-18,0.009201977168404152,-0.004069564788339508,-7.596727474383558e-05,0.0005337172863342132,-0.0024059492919061174
2010-05-19,0.0037525439897695633,0.00865557806009254,0.0002376058726640662,0.0023345125656952202,-0.0010144608651435627
2010-05-20,0.01335235495050766,0.00615028147943365,1.4041978453965821e-05,0.0007737764131478719,-0.0033187848368351424
2010-05-21,-0.006163564296654478,0.001381549028372786,0.0002179509093945453,-0.0006826453539883603,-0.0011279732750997696
2010-05-23,-0.0008996540552217436,-0.00010210501275629279,2.874944864039719e-05,-0.0013600412611859247,-0.0005191853180026796
2010-05-24,0.001198268326534546,-5.103513656732339e-05,1.4416170014139862e-05,-0.00016576207671739284,-0.000277600309376691
2010-05-25,-0.004573807412114617,0.008170432450918674,3.6092762493343814e-05,0.0016910832684692767,-0.0022946053688383647
2010-05-26,0.006033764776984763,-0.006855064664390253,-4.588230558056017e-05,0.0003107213098526296,0.0024519058833712523
2010-05-27,-0.011917768026116837,-0.008807695828951134,-0.000264423636818798,-0.0016006478264063294,0.0010201409945000295
2010-05-28,0.0038763987985465983,0.00048572892739675574,2.342420621018748e-06,-0.0015269339103580724,-0.0017553002607247237
2010-05-30,0.002747575023972748,-3.7423625157662065e-05,4.841064551667995e-05,5.626733106610104e-05,-0.0007544106036961206
2010-05-31,-6.734076809111755e-05,-1.87094786572084e-05,2.4323072321540406e-05,-0.0003594421105301992,-0.00039477666804885734
2010-06-01,0.0014240722050649966,-0.00047706195382153367,-0.00020764446230277402,0.0012721949185863014,-0.00035318292193637913
2010-06-02,-0.009571124576672863,-0.0012608631170530904,-3.4674417868441056e-05,-0.0003982652020985111,0.0009251866947490583
2010-06-03,-0.0060228035681165965,-0.004157367238221621,-0.0001566460049679863,-0.002964618793146436,0.0028230582315486585
2010-06-04,0.010151797559720255,0.005329784038419161,8.391901351877507e-05,-5.093182388100414e-05,-0.001204431374485093
2010-06-06,0.0016910871805210892,0.0022912599849303048,4.5746118234434306e-05,0.0010591815392357973,0.0011690939009378564
2010-06-07,0.002480813265166171,0.0011544471207735384,2.2978175349857023e-05,0.0009838600621686288,0.0005661440804402229
2010-06-08,-0.0027090142802739248,0.0025603280529038265,0.00012436598885356753,-0.000364029712209859,-0.0007102473154515732
2010-06-09,0.004488000509412071,-0.005526809920835429,4.664285742875806e-06,0.0001369052936740267,-0.0005433144511221011
2010-06-10,-0.008642326905503194,-0.004481809380259793,2.3332311571223617e-05,-1.8570473569861077e-05,0.000730555486397566
2010-06-11,-0.0006009557398527265,-0.00012904934400153055,-8.886835431045182e-05,-0.000840773134924948,-0.00145874656623739
2010-06-13,0.002016306468782669,-0.0036183896624936594,-7.726663231020226e-06,-2.779781625577682e-05,0.00031970849500195797
2010-06-14,0.0026133775285925196,-0.0017876336475448173,-3.860348853956808e-06,0.0004610727812324333,0.00014134266528976756
2010-06-15,-0.006998930605012599,-0.002145115429086619,-1.8523230747504727e-05,-8.053353945356223e-05,0.0012649376970090942
2010-06-16,0.001805581335889028,-0.0008447688162322109,-0.00016408575848426255,0.000287484300378682,-0.00019992763284797376
2010-06-17,-0.00021815010017052215,-0.00044808219507748155,-1.1368630645964827e-05,-0.00016201242166525852,0.00019903318310350303
2010-06-18,0.0004745051381476184,-0.000715851371770837,2.271144149295412e-05,-0.0008959741577908419,0.0007274940041749334
2010-06-20,-0.0006714375907310499,-0.002963763031903421,-8.498389398296613e-05,-0.0023211077198861084,0.00027648131047721677
2010-06-21,-0.0007133774454495034,-0.0014673849120978798,-4.2133876898737825e-05,-0.0011238186078102008,0.00011927206800353972
2010-06-22,0.006008603305197091,0.0010907993674205696,-1.123830864783848e-05,0.000725744747530529,-0.0013744011066477713
2010-06-23,0.001376686657832582,0.004140673287131291,0.0001122586416080884,-2.4003867724518012e-05,-0.0007675390849156694
2010-06-24,0.005819275487065145,0.005272881491143943,0.00019527715542084435,0.0008146283075857063,-0.0010009801982609145
2010-06-25,-0.0020420127982641034,0.0029433305762273875,0.00011116246846779143,-4.2342519568183686e-05,0.0005342179864834983
2010-06-27,-0.0009262103072257055,-0.0027424162425903065,-9.055394316851651e-05,-0.0005597891416335043,-0.000534631363268434
2010-06-28,-0.0019137519256947843,-0.0013587869235309746,-4.487065015386538e-05,-0.0006714852737855348,-0.00028545075347088386
2010-06-29,0.010300654289926603,0.010376438574714774,0.00024491626351450636,0.0024083727531800203,-0.0015306853517662365
2010-06-30,0.009442343290982314,0.0020875791266000586,0.00017053557552955235,0.00251865541868987,0.00021847090413188442
2010-07-01,0.0028461024588986583,0.00846564424446824,0.0004819277108433762,0.0009882937264382495,-0.0005484504917293798
2010-07-02,0.0013648365058140932,-0.0003215809546994519,-7.848136032684305e-05,0.00042100529623528057,-0.00033200557340551384
2010-07-04,-0.0015277334471693437,0.001252448485993518,4.856416403306585e-05,2.6201029360348735e-05,-0.0012550129616071492
2010-07-05,0.001581907789449477,0.0006288495820197193,2.4400581400293442e-05,0.0006837501358780118,-0.000644259258495361
2010-07-06,-0.0002730588040843251,-0.007992951273210069,-0.00015688231900386153,-0.0010166775911548064,0.001284107090135811
2010-07-07,-0.007963263242689122,-0.0029863609920061317,-6.726468905560168e-05,0.001393998712545097,-0.00021995162380532561
2010-07-08,-0.004168549538151911,-0.004780196747854082,-0.00029943060852304136,-0.0014518006437108833,0.0006485779629335275
2010-07-09,-0.0026714615330666767,-0.0016738128489769632,-0.00011773226598797537,-0.0015895143285476897,-0.0008589907086135717
2010-07-11,-0.0009860897102670796,-0.00131926764212158,-4.7494535377547995e-05,-0.0004915514528612741,-0.0006049843392194276
2010-07-12,0.0030216729789885764,-0.000656745743034759,-2.363501428655601e-05,0.000830874390182491,-0.00031992458104901367
2010-07-13,-0.004057809181708038,-0.00661441596722756,-0.00018156106119643578,0.0002754265996862193,0.0004551908910417901
2010-07-14,0.004391856602219346,-0.0011415289218416058,-0.00010884697021338097,0.000692983820269828,-5.670897117033835e-05
2010-07-15,-4.493533375993231e-06,0.004718970569388026,0.00014662157662612252,0.0014694546508010385,0.0016499692317267555
2010-07-16,0.008316977889495468,0.00524928981111239,0.00010695166296771252,3.330562874551801e-05,-0.001005402681631029
2010-07-18,-0.0010644464228677152,0.001228426985003539,5.013704669987629e-05,0.0004897445861907601,0.0005189348833954276
2010-07-19,-0.0016696174670008722,0.0006167388881449076,2.519484285119611e-05,-8.799216108529961e-05,0.00024137608785647078
2010-07-20,-0.00629964380064556,0.0014347905698029572,4.0255309208634405e-05,-0.0016514093033501375,-0.0008576397825720727
2010-07-21,0.006999437456341806,-0.005523304674971863,-8.083693330637853e-05,-5.831135735593795e-05,0.00023873938341715248
2010-07-22,-0.0064591203086086235,-0.008126020883913941,-0.0002075465145634192,-0.00044107125801414067,0.0010880969294450704
2010-07-23,-0.0019368117414000573,-0.0017362789714411297,-9.70429749280588e-05,-0.0007976171131562614,-0.0001278869026889229
2010-07-25,-0.0007487038071737783,-0.00040338888665605307,2.8985879189796782e-05,0.00030341216836911154,0.0006144252981669429
2010-07-26,-0.0012222370628125255,-0.00020142360318451403,1.4535070775442138e-05,-6.266815828554594e-05,0.000288885415338036
2010-07-27,5.807104717026057e-05,-0.00023087375739474502,-1.6089062795212604e-05,-0.0005581675967334699,0.0007915772710338608
2010-07-28,0.0038919763927830696,0.002706449284879475,0.00015144645121126343,8.835356441630137e-05,-0.0008340258035104631
2010-07-29,0.0005676120252870342,0.002596776921813637,5.824790556046455e-05,-0.0002033281071051962,-0.00035650449809616626
2010-07-30,0.0010934302574945652,0.0013458497086713094,9.608621162550457e-05,0.0005460271914564362,-0.0013377402125205773
2010-08-01,-0.002399165644379808,-0.005456078280944232,-0.0002571385286094041,-0.0005368344969667426,0.0007154161955167715
2010-08-02,-0.0011016545891656903,-0.0026793107105526513,-0.00012534613230199776,-0.0002525871345230124,0.0003394933260922661
2010-08-03,0.001436682082202234,0.0005829391052759259,-7.746642909912671e-05,-0.00018859749777161205,-0.002828773063517875
2010-08-04,-0.0035426871010052485,-0.00017700195312515541,7.460954550593813e-05,-0.0008043144655925372,-0.0009774462369576576
2010-08-05,0.0008470573909204359,0.0023260655555703558,7.744877921871174e-05,0.0001394637911214791,-0.0014229048300869128
2010-08-06,0.002005261885642451,0.0047954405613120695,8.72362387821779e-05,-0.00029596809432447913,-0.0017624128497472746
2010-08-08,0.0005132327654116419,-0.0028382572978557616,-0.00011270642845098377,0.00012982395523252865,-0.00022993349869171453
2010-08-09,-0.0017976509870774925,-0.0014058283074179334,-5.572515589590266e-05,-0.0005413044684738199,-0.00013189059138569713
2010-08-10,0.0006011246749959675,0.0024561611361491264,3.188325896946509e-05,0.001035284006336794,0.0011082307777791844
2010-08-11,0.00047792528318619794,0.007339278431619578,0.00010966404779902183,-0.0015606935355510965,-0.0028768683203394874
2010-08-12,0.0015096549962657856,0.0008030971506784334,1.6169945332368263e-05,0.0007179763644238812,-0.0005925658262737165
2010-08-13,0.0004232173646514847,0.00018509967832837092,-4.164745490325972e-05,2.3173158356913913e-05,0.00012074051635831972
2010-08-15,-0.0008297293798594118,0.0004815996214886153,2.457754866156181e-05,-0.00036065942056609176,-0.0017053110602641918
2010-08-16,0.0010076562306873926,0.00024118699596415992,1.231905153964541e-05,0.00025525994872757526,-0.0008672253760067416
2010-08-17,-0.002082544686647103,-0.004929749320309984,-8.556866732708945e-05,0.0003409371080376178,0.0005676263941315485
2010-08-18,-0.0010971804267801753,0.0007124360636088567,5.274009149675241e-05,0.0002912092034983926,-0.0018155080179349525
2010-08-19,0.004104853398522656,0.004852459572150347,0.00024204684444608992,-0.0005373395591880281,-0.00012465443470843773
2010-08-20,0.0002047561500501116,0.00404814917895896,4.0161109446933406e-05,0.00017303741388976056,-0.0011990769229498043
2010-08-22,-0.0007716561074966544,-0.000327035751974325,-6.64139761484317e-05,-0.00016233023307794524,9.281016482726168e-05
2010-08-23,-0.0013961589387407214,-0.00016333981612197678,-3.2987902298571296e-05,-0.0003820535574644679,3.060020327314561e-05
2010-08-24,0.004404416587389726,0.004850248406794466,0.00014795703171054719,0.0009922392092208154,-0.0037501073700072717
2010-08-25,-0.00042745630758851406,0.0015986598324848277,6.43624440651247e-05,0.00031540080990347216,-0.001696553510872456
2010-08-26,0.0030068395154876026,-0.0024060053800300627,-4.79848276091821e-05,0.00041876434931195416,0.001030272281567779
2010-08-27,-0.004268890940205127,-0.0026923881165392904,-0.0001002860931789873,0.00017388109973109022,-0.0009517797219679602
2010-08-29,0.0036393097159664986,0.0009399575522292314,3.782472310452589e-05,-0.00018672951042165043,0.0004278904830889996
2010-08-30,-0.0006104340516556838,0.00047145593801286575,1.8984168644499146e-05,-0.000820323227156956,0.00019893800627481805
2010-08-31,0.0005053771915758842,-0.0008746760861907621,2.6153258858765405e-05,0.00103804731589217,-0.0006182079226787262
2010-09-01,-0.006182438797699241,-0.008579000623813381,-0.00023122702940754582,0.0003846354881473524,0.002695415928023559
2010-09-02,-0.0022509336533004906,-0.0009676993849702109,2.329525153718093e-06,-0.0009788692198488902,0.001671538097139702
2010-09-03,-0.0033561898159699456,-0.0025538157671689543,-0.00014215814787245983,-0.00028012847262863126,0.0022512190512737782
2010-09-05,0.002743617913011609,-0.0007165584660171253,-3.063737145155399e-05,-0.0007719364144012352,-0.00039325880110878674
2010-09-06,0.00025234197070460594,-0.00035742551208630676,-1.5271896648736406e-05,-0.0007699064474303973,-0.00021245114231682738
2010-09-07,-0.003639763646237437,0.0025141339883536615,5.7182066106988836e-05,-0.0015102399673079447,-0.002067327048940415
2010-09-08,-0.0008238156127523321,-0.0033591495003743033,-0.00016793179704090999,0.0016829150125582404,0.0007520261017390339
2010-09-09,-0.0023105056001094582,-0.002860335876603015,-2.9412005853228786e-05,-0.0006384834876128287,0.0005045722696599975
2010-09-10,-0.0013258150730709906,-0.00033174493072447576,-4.511548386675335e-05,-0.0003207981284981498,0.0017463933846476375
2010-09-12,-0.0018458758416221243,-0.0013792677439232737,-2.2456999774065344e-05,-0.001005839670241766,0.0010266910891054027
2010-09-13,0.0025220687119644866,-0.0006864777499036689,-1.1203340545429264e-05,0.0005148765548292411,0.0004970795590560018
2010-09-14,0.00294949326172097,0.00048030780525966095,1.7905512647327094e-05,0.0006637259736087153,-0.001801231600765174
2010-09-15,-0.0006052193190442922,0.0007751245268136752,-2.2422038618763464e-05,4.999881087378033e-05,0.0015590588700987505
2010-09-16,0.0014770242149737434,0.0010629178607708845,-4.2505284891745097e-05,0.0005322851319136978,0.0031224917794260842
2010-09-17,0.0012414721143319985,0.00011653707616130492,4.2325379659686744e-05,-0.0012333532434851669,-0.002278886022772819
2010-09-19,-0.0035543117859011316,-0.003150588198161097,-9.545106319536867e-05,-0.0001638289167519269,0.0007572814764386204
2010-09-20,-0.0009826581401719324,-0.0015589223578062804,-4.7274293440608965e-05,0.0001461519512424958,0.00036188822050085
2010-09-21,0.0048958081227920775,0.0007680719726653962,7.940022257167945e-05,0.0011400333896620096,2.6910964927762125e-05
2010-09-22,0.004461908331790565,0.004062662687934826,0.00018452601707522498,0.0007155166743858032,-0.0026585084217461974
2010-09-23,0.0008275925955655738,0.0013728118002394262,-0.00010872016435944377,-0.0006429224441522319,-0.0017650824208465864
2010-09-24,-0.004975458588247927,-0.004533981132687948,-3.3609165940358124e-05,0.00020170878717761797,0.0008938429450931817
2010-09-26,0.0033333115333064045,0.0004025411653080013,-2.0842547783952446e-05,0.00010133232997494134,-0.0011649227958556274
2010-09-27,-0.0004116685170197698,0.00020154101116575117,-1.0399598479153839e-05,-0.0005532502322279442,-0.0005975162458457195
2010-09-28,0.0018749796053268762,-0.0008897588399101375,6.9011035447476e-05,0.0017939027649296368,-0.0009728448085428941
2010-09-29,0.0017790478438896805,0.0020581428560468517,6.276592142253845e-05,-0.0007005740017349327,0.00019612074646890854
2010-09-30,0.000760649973832872,0.001304145983515259,-1.1278870966686672e-05,4.4406325234017663e-05,0.001455347226469017
2010-10-01,-0.00013317655280937755,0.0005472793825334277,-7.435737008003596e-05,7.498915852357512e-05,0.0014896948189921377
2010-10-03,0.003745557865988258,0.002025289049777723,5.517019898027775e-05,0.00015598294862497085,-0.0018912328376083252
2010-10-04,-0.0014968577171615039,0.0010195273165896745,2.773813131252245e-05,-0.0009256814744747954,-0.0009594864132457692
2010-10-05,-0.002503382788248243,-0.004203999668592595,-7.442445088448047e-05,0.000922283996125901,0.00016936318351993274
2010-10-06,0.0018808259879408372,-0.0017371600589273673,-9.626154528806774e-05,-0.0004027328899967664,-0.0009158284845433018
2010-10-07,0.0005329670132583897,-0.0006232117439196827,4.433845619279397e-06,3.321940706752069e-05,0.0008402657937491509
2010-10-08,-0.0013254780962919765,0.0010128361445528643,2.4401199175596577e-05,-0.00012168021256966365,0.0004253951488644159
2010-10-10,0.0005228398300762382,-0.00030309913973494137,-3.4096736489968025e-05,-0.00045919632443144117,-0.0002141030078327333
2010-10-11,-0.002200003318553123,-0.00015139660926068998,-1.699043640169373e-05,-0.0009586709912167701,-0.0001228644645938415
2010-10-12,-0.00013225190764114546,0.0017357098483203326,9.955768923535558e-05,0.0005541494608527963,-0.0012795401468528311
2010-10-13,-0.0012433694064243328,-0.005935723198487075,-0.000143016623385126,-0.0009627471522007758,0.0013740564957403277
2010-10-14,0.0033949462272122033,0.00034239843764858333,4.4062737525629726e-05,-0.0008489215013897744,0.000578066556623702
