Date,SPY,AEX,RDSA.AS,HSI,USDEUR,HKDEUR,YIELDS
2010-02-19,-0.0006214703173924363,-0.0012002031605173435,-2.4431596168250638e-05,0.002358085928252773,0.0034034489529211343,0.000984233850983429,0.0013241478000000197
2010-02-22,-5.399263762564388e-05,0.0004425968826771154,4.402068929717729e-05,-0.0021600792418454873,-0.0002082290973503209,-0.00011411576348866247,0.00019467772800000973
2010-02-23,0.0036657181326521736,0.0038353171074714254,7.626991212690281e-05,-0.0010788225175224397,-0.0017378446127202184,-0.0005022888277440929,-0.0031888454160000274
2010-02-24,-0.0027467049926366725,6.540805395038873e-05,-5.173039696061199e-05,0.0006801262437888411,0.0003573277902549965,0.0001324052029895073,-0.0011887574159999694
2010-02-25,0.0004063430861666717,0.005728667521982178,0.00021356674647575515,0.00030025458377954447,-0.00015841039586724225,-6.622695029502968e-05,-0.0007739266560000061
2010-02-26,-0.0001896925118396453,-0.002741115971103891,-4.757705963360337e-05,-0.0009179497180822693,0.0020986455239920486,0.000635911764925443,-0.0005838550920000292
2010-03-01,-0.0030993444781166166,-0.006195425079812633,-0.00020767128931954205,-0.0019364785589090338,-0.0015214479384817459,-0.0004370774720324544,0.00024676256400000434
2010-03-02,-0.0008300176573871276,-0.0035580581677523426,-6.098323729615274e-05,0.0006469448770315721,0.0012925397713622444,0.00037043014243289815,-9.634995599997865e-05
2010-03-03,-0.0002672769090346527,-0.003290439213532448,-4.852041694425769e-05,0.000126311417198135,0.0017786666229832715,0.0005250001285467354,0.0011974570919999765
2010-03-04,-0.0009068994215053472,-0.0005329081417900561,-1.4510612639808684e-05,0.0013071014010207092,-0.0025866462550691305,-0.0007816151564703633,-0.00040142182799999653
2010-03-05,-0.00425764283495571,-0.005569853274430958,-9.380691338482184e-05,-0.0009233879464231975,0.000991896417188559,0.0002566150279236279,0.0007909728840000033
2010-03-08,-5.25030021298889e-05,0.00045207594588481115,-1.4354397595921498e-05,-0.0017531100807642373,-0.0002656430442030566,-7.611406520777741e-05,-0.00012855302399998096
2010-03-09,-0.0004984107602626686,-0.00081503422267577,-4.293815999481865e-05,-4.534186192634237e-05,-0.00022052055850146357,-6.65417339354235e-05,-0.001503831552000007
2010-03-10,-0.0013337479202817804,-0.001658685714876018,-8.768932816130448e-05,-3.133042408389741e-06,0.0008011718762609921,0.00023787834297750443,0.00077606236799999
2010-03-11,-0.001249882195106089,0.0017206290508949174,-7.0760184513885e-06,-8.445157771321376e-05,0.0009223217854918975,0.00027673855189844774,0.0002858197440000173
2010-03-12,-2.5989700944695215e-05,-0.00048631877919982355,-1.1782548244196889e-05,7.829356089994021e-05,0.0018491068117127806,0.000546414110852269,0.000988013724000003
2010-03-15,-7.793577794830142e-05,0.003966402137280145,7.565040820853853e-05,0.0005560660304933584,-0.0020214817620528513,-0.0006037456185438206,-0.001481894507999986
2010-03-16,-0.0023803638266923777,-0.0036924034286149876,-0.0001694161039387554,0.0002401450026293972,0.0019967124925442835,0.0006229759025406967,-0.0005531436000000035
2010-03-17,-0.0017729351562725702,-0.003341564403740449,-0.00020324049336329698,-0.0015346954742773455,-0.00066431352668182,-0.00018254346534388066,-0.001051861056000015
2010-03-18,0.0001537479116684004,0.0009722365868170434,-9.140105897027518e-06,0.0002267967939515003,-0.002728342624873109,-0.0008311760904457932,0.0006079314599999869
2010-03-19,0.0027552651118733173,0.002909236681369176,0.00014031297059645455,-0.00016924637530470576,-0.0017023575164700877,-0.0005687776819639101,0.00010251183600000651
2010-03-22,-0.001599578412124014,0.0004609968825299404,2.5512433236891673e-05,0.0018618885774116121,0.0006667661610498532,0.0002649846825029467,-0.0012965590080000018
2010-03-23,-0.002102591489354744,-0.0029839615175039744,-4.171507759747062e-05,-0.00023413735630754216,-0.002197942711629597,-0.0006516005074081476,-0.0007841867759999947
2010-03-24,0.0014600002968904846,-0.000201958706858818,-1.3865858001320674e-05,-8.932128283523965e-05,-0.003067092452241704,-0.0009360408053250557,0.0010763123400000015
2010-03-25,0.0004882303884984118,-0.0033782231604685188,4.86166221970441e-05,0.0009910391925381922,-0.0005394154195507594,-0.00016746482460789912,0.0009068433479999872
2010-03-26,0.00018007896733305274,0.0015665271627493204,6.519202933292778e-05,-0.001181431871504941,0.0023123304072701187,0.0007560368952737129,0.0010893800760000132
2010-03-28,-0.0012668322694144862,-8.724126068386795e-05,2.4947364943552764e-05,-0.0005237739017183784,0.0015852374411258197,0.0004510309956683089,-0.0009368940520000351
2010-03-29,-0.0006314156858452158,-4.361111838910858e-05,1.249706026793085e-05,-0.0002607482885336409,-0.0012712837985633329,-0.0003853974199780907,-0.0004891915039999809
2010-03-30,-0.00020450366497080097,0.00031414164791518926,-4.4449394269072686e-05,-0.0005802273118393942,0.0018704351961630339,0.0005645626909425383,0.00044009858400001093
2010-03-31,0.0010238956780513674,-0.0005408350543766538,2.3341476239258086e-06,0.0005720914328143501,0.0016824148259604432,0.0005301377490869319,-0.0016782549240000077
2010-04-01,-0.002044308697797792,-0.006227404567880157,-0.00015522103715674086,-0.0012525130246583238,-0.0017512948472651667,-0.00048293002366128323,0.0004695621720000013
2010-04-04,-0.0018280336611002923,-0.0021282087645342783,-0.00011655921925649793,-0.000814873875350539,-0.0003522676364183019,-0.00015097623686053386,0.0005854027992000223
2010-04-05,-0.0006068775667810832,-0.0007060610759785036,-3.855310341462914e-05,-0.0002699932772039304,-0.0019442041930309794,-0.0006013849745369093,0.00016703146319999116
2010-04-06,-0.0007064732677051211,-0.000704403236191986,-3.8405039884499284e-05,-0.0002691857394891528,-0.0011997558316480471,-0.0003924801231303831,0.00016688891759999118
2010-04-07,0.0017186238260868513,0.001454523528470908,4.293275836702914e-05,-0.0002683830179907609,0.00028443738588440626,5.596390822244057e-05,-0.000641420291999992
2010-04-08,-0.0010373966499739318,0.0025540037979530973,1.5863956828239267e-05,0.00025371130457953585,0.003122670633431307,0.0009001949143034382,-0.00038808618000000573
2010-04-09,-0.0019637693728141946,-0.0042446729157429525,-0.0001731353986708495,-0.0013945194941395655,0.0007001644972635335,0.00021701481446967374,0.0016059074039999836
2010-04-11,-0.00031768168710071264,0.0003092538867457861,1.7849019954763178e-05,0.0001902093975483865,0.0014052504494668438,0.00043560581376616447,-0.00013071830799999928
2010-04-12,-0.0001587147804761102,0.00015474657304599402,8.936471242781963e-06,9.52556598768517e-05,0.0002774745282697777,0.00013299925842331196,-8.647530799998745e-05
2010-04-13,-0.00022541379546909822,0.0007692668116312972,3.80701346665191e-05,0.00014093748396497573,0.0010428700295020577,0.0003142704777643246,-0.000781343207999997
2010-04-14,-0.0033856485452438355,-0.001890053276901682,-0.0001425730094461164,-7.2856381610098e-05,-0.0018053325690646715,-0.0005705877599240283,7.962516000000222e-05
2010-04-15,-0.00024743932300985705,0.0009266597883329729,-6.394044900940533e-05,-0.0001479319088456954,-0.0015515673753181136,-0.0004444430165456392,0.00027898408799999875
2010-04-16,0.00481207149001639,0.0049510628038088806,0.0001082767594303924,0.0011962287419979845,-0.00012421099339700035,-2.829542055732048e-05,-0.0012678034320000118
2010-04-18,-0.0007530703473695332,0.0006755234857121372,-1.0363214889301808e-05,0.0012714619274252037,-0.0002482678094688773,-5.656416739648673e-05,-0.00014093071999999506
2010-04-19,-0.0003758274642820858,0.00033833301544436976,-5.177582866737751e-06,0.0006425309241931387,-0.001163033417753656,-0.00034802044685856794,-9.129289599999754e-05
2010-04-20,-0.0026673482905303024,-0.005365263702263867,-0.00017372555533907264,-0.0009128428627231955,-0.0010099642413511467,-0.000309256615940563,-3.228346800000124e-05
2010-04-21,0.0005464775638981401,0.001016188270269236,-1.5248820444311307e-05,0.0004692611644233224,-0.002699275524716521,-0.0008288138754365936,-0.0003596194920000021
2010-04-22,-0.0008937270276725861,0.0020000977097038406,6.332526901225322e-05,0.0002345640410374905,0.0025667320983512485,0.0008194531178968133,-0.0014504762759999987
2010-04-23,-0.0019519920640859389,-0.001762488416976282,-3.498797410042442e-05,0.0008871585963002281,0.00012851303873221974,3.742795544416477e-05,0.00124910773199999
2010-04-25,0.0007562254477792684,-0.002283430967955091,-4.501206304884597e-05,-0.0009623447826102093,0.00025719135148417617,7.490263833967781e-05,-0.0009912434359999943
2010-04-26,0.00037882877343502485,-0.001135230812689869,-2.243028059868202e-05,-0.0004773409167273357,-0.0052051736247835595,-0.0015599291765484445,-0.0005159129079999971
2010-04-27,0.007180416391660227,0.007057148884838327,-4.9745868496899885e-05,0.0013664308935555523,0.0009577245253154842,0.0003319989827134817,0.0004619457719999856
2010-04-28,-0.0022702384321715563,0.003952951885302891,-0.00016264046576762946,0.0013321346366683073,0.0011358122636971613,0.0003146854423942225,-0.001007515235999987
2010-04-29,-0.0036963588750099415,-0.003385271729548389,4.467597680866131e-05,0.0007353915728759829,0.0007928292703236195,0.00019491768374682472,0.0006683823359999894
2010-04-30,0.005132189418634692,0.0022034355813178585,-5.104176573384578e-05,-0.001416694655571149,-0.0007424364316489185,-0.0002227269941791121,-0.001197007583999997
2010-05-02,-0.0025812393950555013,-0.0005949396052097988,2.1235615072368044e-05,0.000848851675443889,-0.0014793833767039965,-0.0004438072004547022,0.0003468367760000127
2010-05-03,-0.0012823386936551273,-0.00029702794533799094,1.063474218728988e-05,0.0004274471269300406,-0.0054117082575521665,-0.0011728958953491108,0.00015283933599999423
2010-05-04,0.007138694474870011,0.00973724955542563,0.00026305984167441566,0.00020915632370678948,-0.003468478800128641,0.0011728958953491108,-0.002563420284000024
2010-05-05,0.0017922651903097275,0.0045722594138633,0.00020528263060041408,0.0019078588373272786,-0.004290369789083181,-0.0,-0.0027845517960000017
2010-05-06,0.01013326804148118,0.0041920370930665024,0.00018002268963880576,0.0008636344904430438,0.002909539906487116,-0.0,0.0014597293080000115
2010-05-07,0.004496070604212221,0.013006700304652074,0.000351237684034289,0.0009577681877085986,0.00018119370111750743,-0.0009115399666811008,-0.0011538920280000002
2010-05-09,-0.008681368865286298,-0.014309846820310756,-0.0002401167533707982,-0.0015123549390017033,0.0003627160446667582,-0.0017958420404084884,0.0023984984439999867
2010-05-10,-0.004248258761338608,-0.0069068403657633224,-0.00011793032352428235,-0.0007467529401101913,-0.0035254337379676953,-0.0010587827476593059,0.0011783504120000173
2010-05-11,0.0008534903551598028,0.0015791212840660762,-4.979666677205508e-05,0.001242801100085451,0.00021604929559513873,6.193617987066524e-05,-0.0010231067039999959
2010-05-12,-0.0041667211107245805,-0.00306096174267223,3.1659769950924676e-05,-0.0002942712890748922,-0.00233416752497293,-0.0006965500790344859,7.641549599997798e-05
2010-05-13,0.0037526169135123407,-0.0008003507823092449,-1.1318447335137983e-05,-0.0009301121782145749,-0.004362520796623359,-0.0011606270428287458,-0.0008392502999999892
2010-05-14,0.005481269144786793,0.0095280454301208,0.00015963868250087554,0.0012292086026683968,0.0002658581563972473,0.0001041056090452308,-0.0025648058280000187
2010-05-16,-0.00010534204189323048,0.0004097546644817207,9.199843323313139e-06,0.0012905832046181764,0.0005324241640468907,0.00020857318198999497,0.00048408236000000685
2010-05-17,-5.2657153010748915e-05,0.0002050873971307432,4.60309750140997e-06,0.0006522986298857347,-0.0052261782089212585,-0.0015954054759937187,0.0002222239600000034
2010-05-18,0.0041087333625347,-0.004042209633800286,-7.568017649026704e-05,-0.0010427019704577134,0.005237325063262152,0.0015780080642042503,-0.0023971673520000246
2010-05-19,0.001713065091561905,0.008782898044340737,0.00024047422718193268,0.0016666995552644791,0.0020631457737291803,0.0006986244855072821,-0.0010130862479999876
2010-05-20,0.011547256250476411,0.006214199849929614,1.4051846550833248e-05,0.00015251375424046642,0.0021113629765720397,0.0006246081252728297,-0.0033016899480000175
2010-05-21,-0.004348102009806176,0.0013847399581734087,0.00022036112426432997,-0.00014024888940792124,-0.001753000490535439,-0.000539820566862872,-0.0011262346439999899
2010-05-23,0.0025772591689814384,-0.00010208764097514589,2.879085455911756e-05,-0.000279843818432397,-0.003475566952674608,-0.001070023630492698,-0.0005189033720000149
2010-05-24,0.0012969802504690265,-5.103079608428374e-05,1.4426571309691382e-05,-0.00013959628182666606,-9.63124541467103e-05,-2.601333169947484e-05,-0.00027755534799999543
2010-05-25,-0.0003062235991060369,0.00828375467049094,3.615805401934402e-05,0.0031774684569765197,-0.004233067999769943,-0.0014702957546259875,-0.002286653388000015
2010-05-26,0.0018140476661138826,-0.006777917815601153,-4.5777367147676884e-05,-0.0009944815940059115,0.004281220361806287,0.001305740517899916,0.002462845692000016
2010-05-27,-0.009884812785117613,-0.008680879472927127,-0.000260988075145776,-0.001094706071228657,-0.0018023215334798557,-0.0004918745586655459,0.001022246160000003
2010-05-28,0.003788718938967861,0.00048612257333946474,2.3426950105864817e-06,-0.0015399477724829856,0.00011294182034554678,2.5822124407874903e-05,-0.001750778927999994
2010-05-30,0.002534223045619388,-3.7421291138883814e-05,4.852820460753637e-05,4.6184418392059e-06,0.00022601127933190022,5.166648551990782e-05,-0.0007537122960000066
2010-05-31,0.001275184854788769,-1.870889527380015e-05,2.4352700967629204e-05,2.3093097976278898e-06,-0.0013425180660456197,-0.00036103555553804065,-0.00039464148000000333
2010-06-01,0.0012806283224912284,-0.0004766830419541179,-0.00020551803681964298,0.0012297851078831633,0.00014683458647606895,5.1487007767248016e-05,-0.00035308519200000845
2010-06-02,-0.007711807295445716,-0.0012582208914323266,-3.4614440710596385e-05,0.00011616280682398283,-0.0017098114561145572,-0.0005135494045551736,0.000926950320000004
2010-06-03,-0.001031481070019513,-0.004128824460473091,-0.00015543177034212265,-0.001443891819590757,-0.004931662725188482,-0.0014729458420634821,0.0028374223440000216
2010-06-04,0.010730696864120226,0.005377696692216638,8.427311601405307e-05,3.0210001255142058e-05,-0.0004031582903439829,-8.112741917817967e-05,-0.0012024246719999976
2010-06-06,0.0025005663073038417,0.0023000545800869964,4.585107381077869e-05,0.0012274992396086582,-0.000804694846033982,-0.00016203577880354202,0.001171797587999996
2010-06-07,0.0012581428761583523,0.0011566740826665976,2.300461568812473e-05,0.0006200853882627655,0.001232984680976576,0.00036919185985526235,0.0005668888439999921
2010-06-08,-0.0031964987135772558,0.002571316081484909,0.00012514580607428716,-0.0005063462379521866,0.0004996425597612125,0.00014305075560853365,-0.0007096415519999994
2010-06-09,0.0016081282103419525,-0.005476517285997939,4.665373859316091e-06,-0.0006156389486000613,0.0029137811560629584,0.0007526484761003881,-0.0005429989439999978
2010-06-10,-0.008643716156495439,-0.0044486614199386485,2.335957382373355e-05,-5.254548396489866e-05,0.00012353204803159656,3.3976926034244845e-05,0.0007317138240000049
2010-06-11,-0.0014531823182624137,-0.00012902159573684456,-8.847579909207148e-05,-0.0010920930826388365,0.000852827688788485,0.0002552228785352595,-0.0014557050000000124
2010-06-13,0.0003101496323778541,-0.0035967423125137007,-7.723679701534536e-06,-0.000540420888339721,0.0017129631701847253,0.0005126273640812417,0.00032000314800000013
2010-06-14,0.00015519514011348433,-0.0017823286545368688,-3.859603930997934e-06,-0.00026899840078444367,0.0024696318332003224,0.0007312562763193586,0.000141438060000018
2010-06-15,-0.006744894750076114,-0.0021374825922946704,-1.8506096399275585e-05,-4.595002855380059e-05,-0.00017364211601431922,-3.454750098537129e-05,0.0012680665439999959
2010-06-16,0.00010716444753402498,-0.0008435816537393669,-0.0001627540990213161,-0.0001708687144216725,0.0017038723287283507,0.0004588131461561717,-0.00019991767200000943
2010-06-17,-0.0004819286348344498,-0.0004477478984854066,-1.1362173251479036e-05,-0.00017054492774068564,0.00026385781201135604,8.678153670951261e-06,0.00019918167600000602
2010-06-18,0.001098842594539473,-0.0007149986560079036,2.2737271087587273e-05,-0.0006603820579844566,-0.0006239618016847553,-0.00023116164814578343,0.0007286446200000096
2010-06-20,0.0005733564349974074,-0.0029492189241380196,-8.462481383880061e-05,-0.0018311321002241242,-0.0012440437642423196,-0.00046054969485908703,0.00027671845599999646
2010-06-21,0.0002870896637557685,-0.0014638078740922822,-4.204536226349198e-05,-0.0009017819202463784,-0.0009996202724495446,-0.00021507806495910665,0.00011935061599999824
2010-06-22,0.00499605339290925,0.0010927872596313115,-1.1231998396104004e-05,0.00040156845452152365,0.001073537813651232,0.0003271182606941414,-0.0013717279680000056
2010-06-23,0.0009323490131791345,0.004169514266918917,0.00011289349741373301,-0.0001620915059146277,0.00044750611861654743,0.0001380908386525448,-0.0007668135840000122
2010-06-24,0.005012824246979263,0.0053197705251397664,0.0001972090048883235,0.0005328554212977643,0.0008636318368737212,0.0002854820592296425,-0.0009996501599999865
2010-06-25,-0.001254136925321969,0.002957864374208796,0.00011178494052174414,0.0001855485186565886,-0.0007809575554029002,-0.00022788108085352476,0.0005348939519999919
2010-06-27,0.0006310590308351571,-0.002729957367885127,-9.014640079427761e-05,-0.00010401697691479583,-0.001555842498204013,-0.0004540384395839325,-0.0005343293760000031
2010-06-28,0.000316028008887681,-0.0013557190138382858,-4.4770281519994626e-05,-5.196344178388656e-05,-0.0022237016929360226,-0.0006170292640865193,-0.00028540195200000754
2010-06-29,0.009408534549389102,0.010560137682401648,0.0002479653500035495,0.0020989128418328383,0.0010731139682095964,0.00034227022787795656,-0.0015273149520000056
2010-06-30,0.0028636322016360794,0.002094876309423288,0.00017200644096432516,0.0005345472792483008,0.006730501003233807,0.002020022124230212,0.00021863966400000495
2010-07-01,0.001339935454975194,0.008587385190263851,0.0004939275532957676,0.0005014265948923757,0.0015197535010214368,0.0004923334326653838,-0.0005481289200000023
2010-07-02,0.0016393635363790792,-0.00032140872058707967,-7.817499601281419e-05,0.0005042359054567135,-0.00027141295091930305,-8.22428305758649e-05,-0.00033192556799999876
2010-07-04,-0.000981766293185604,0.001255070163924632,4.8682471122218907e-05,0.00019046538513871168,-0.0005420903608409382,-0.00016426054118278354,-0.0012528213640000073
2010-07-05,-0.0004896809379589584,0.0006295095908340542,2.443039933379687e-05,9.538406056597282e-05,0.002075774167605743,0.000590976606958411,-0.0006437815639999977
2010-07-06,-0.0004888829489118506,-0.007888326773671838,-0.00015566443699866373,-0.001090662015455841,0.00021594833799065403,7.968394901522124e-05,0.0012873267959999976
2010-07-07,-0.009303064738524469,-0.0029715949837019195,-6.703947151766699e-05,0.0010232351576871502,0.001443656933289919,0.00038167207756841567,-0.0002199355799999942
2010-07-08,-0.002954034363919078,-0.004742512723761738,-0.0002950351998759038,-0.0008727282063479791,-0.0011858193487589346,-0.0005674872751194515,0.0006495204359999995
2010-07-09,-0.0022313102456793742,-0.0016691607291506648,-0.00011704461366075947,-0.0014608054577089824,-0.00042832692065118135,-0.00011483555843387005,-0.0008580517080000115
2010-07-11,-0.000129649075301419,-0.0013163753398816702,-4.7382104682047733e-05,-0.00026098149558283267,-0.0008548235559910272,-0.00022923247594087924,-0.0006045748120000055
2010-07-12,-6.480353259874505e-05,-0.000656027932157155,-2.3607127523166404e-05,-0.00013020749808148935,0.003101796985414962,0.0009649409479830506,-0.0003198539479999969
2010-07-13,-0.004492724502540479,-0.006542552845928728,-0.0001799325226561077,0.00016006573838218683,0.0004621133664919563,0.00011578316650891817,0.000455709084000002
2010-07-14,2.7364377367522506e-05,-0.0011393626016749537,-0.00010825885088557197,-0.00056974901057945,0.004396956799025048,0.0012654145308748,-5.671102799999327e-05
2010-07-15,-8.206477700296588e-05,0.004756478896277283,0.00014770709472136545,0.001345915782930227,7.75712772796866e-05,0.00013566715796299976,0.0016551175440000078
2010-07-16,0.00837623955888045,0.0052957577339245885,0.0001075277068164704,2.4258691241225704e-05,5.820126055202101e-05,9.053101607889857e-06,-0.0010040620320000005
2010-07-18,-0.0011789988735452005,0.0012309489266117523,5.026315456076347e-05,0.00047297300299710795,0.00011643640592810533,1.8108935628915466e-05,0.0005195795919999953
2010-07-19,-0.000587766428949088,0.0006173737030878534,2.5226635268067455e-05,0.00023742187670688252,-0.0010772221669534453,-0.000325371051250416,0.00024157092800000356
2010-07-20,-0.0033091193866234825,0.0014382325887675406,4.0336551807635956e-05,-0.0007745034786665527,-0.0029252934949112017,-0.0008619377979603326,-0.0008567050319999991
2010-07-21,0.003924909545200883,-0.005473075428336927,-8.051195300307068e-05,-0.0009834091071776996,0.0031574741638243863,0.0009251166317464054,0.00023893118399999559
2010-07-22,-0.006622906209540957,-0.008017915004633558,-0.00020542208107818816,-0.00044902122430070076,0.0002323374106325382,9.027247226374157e-06,0.0010904717400000074
2010-07-23,-0.0025924695802753916,-0.0017312738328598698,-9.657513226672965e-05,-0.000980894287427656,0.0006618831256470614,0.00018679083573763577,-0.00012789190800000042
2010-07-25,-0.0020759344155229617,-0.00040311792520091315,2.9027969604271674e-05,-7.082397789373473e-05,0.0013281633191582376,0.00037474873721128344,0.0006152850360000086
2010-07-26,-0.0010326050611940472,-0.0002013560143229398,1.4545644436734228e-05,-3.539109975640997e-05,-0.0001871489710531027,-2.72552503295298e-05,0.00028913943600000427
2010-07-27,2.6877791623824974e-05,-0.00023078496512720647,-1.607613376400696e-05,-0.0005746153865544379,3.119887668270871e-05,1.8171505914827968e-05,0.0007929160560000063
2010-07-28,0.0019426307782335782,0.002718731321812395,0.00015260496431954707,-0.0005040366871335955,0.001974811908542856,0.0005924336485784476,-0.0008331495600000198
2010-07-29,0.0014652731069118906,0.002608080950925462,5.8418208125425865e-05,-1.1267334375268944e-05,-0.0008971234309947229,-0.00019183143852228302,-0.0003564056999999845
2010-07-30,5.441858742427641e-05,0.001348877620270894,9.655081817630418e-05,0.0002735226390914747,0.0010410091747207416,0.0002741676473728205,-0.001335225036000019
2010-08-01,-0.004482541589979583,-0.005407057101524959,-0.00025388812002861803,-0.0010860934575408264,0.00209291843011864,0.0005508536848632062,0.0007165364440000023
2010-08-02,-0.0022164019689537183,-0.0026674169639417933,-0.00012456705320602613,-0.0005381709495494035,0.0011167651795345678,0.0002859375991371182,0.00033981849200001883
2010-08-03,0.001440133197074811,0.0005835062033594518,-7.71679173686568e-05,-0.00018840016775184765,-0.0,-0.0,-0.0028165023960000216
2010-08-04,-0.0019983199031384123,-0.00017694975750233153,7.488926691428865e-05,-0.0003859730552441043,-0.0015236127108179843,-0.00041476867076711165,-0.0009761899800000183
2010-08-05,0.0003188453406438363,0.0023351300757365576,7.775025248003775e-05,-7.683516695369263e-06,0.0005294101497561599,0.00014725547595955123,-0.0014200308960000121
