Date,AAPL,AMZN,HD,INTC,MA,MSFT,PEP,PG,T,V
2019-07-23,206.37698364257812,1994.489990234375,209.0421905517578,50.585323333740234,277.8309020996094,137.59681701660156,128.0747833251953,111.71427917480469,30.695293426513672,179.7754669189453
2019-07-24,206.20901489257812,2000.81005859375,210.64129638671875,51.72898864746094,279.1056823730469,139.0094451904297,126.57598876953125,110.48773193359375,31.79531478881836,182.1903839111328
2019-07-25,204.57847595214844,1973.8199462890625,211.4653778076172,50.9860954284668,278.2093811035156,138.4858856201172,126.36046600341797,110.654541015625,32.340538024902344,180.461181640625
2019-07-26,205.28997802734375,1943.050048828125,212.7996063232422,50.428924560546875,280.91827392578125,139.6219024658203,128.54501342773438,112.5777816772461,32.66576385498047,182.5481414794922
2019-07-29,207.2070770263672,1912.449951171875,213.90817260742188,51.32822036743164,280.29083251953125,139.315673828125,128.84869384765625,113.82394409179688,32.847503662109375,182.0711212158203
2019-07-30,206.31768798828125,1898.530029296875,213.24105834960938,50.53644561767578,277.0242004394531,138.64393615722656,127.8200912475586,118.15122985839844,32.694454193115234,180.4015655517578
2019-07-31,210.5274658203125,1866.780029296875,209.640625,49.41232681274414,271.15826416015625,134.61354064941406,125.20452117919922,115.82568359375,32.570106506347656,176.89349365234375
2019-08-01,205.97181701660156,1855.3199462890625,208.7969207763672,48.38595962524414,273.0405578613281,136.3817596435547,124.54817962646484,114.54025268554688,32.63706588745117,178.05624389648438
2019-08-02,201.6138458251953,1823.239990234375,208.12979125976562,47.58441925048828,268.34979248046875,135.23585510253906,125.31228637695312,114.25569915771484,32.68489074707031,176.31712341308594
2019-08-05,191.05978393554688,1765.1300048828125,201.05642700195312,45.91290283203125,255.791259765625,130.60289001464844,121.8640365600586,110.95873260498047,32.034446716308594,167.81033325195312
2019-08-06,194.67662048339844,1787.8299560546875,204.84327697753906,46.213050842285156,263.5992431640625,133.05274963378906,123.87224578857422,112.1362075805664,32.4840202331543,171.40782165527344
2019-08-07,196.69256591796875,1793.4000244140625,203.97015380859375,45.98670959472656,268.2103576660156,133.6355438232422,125.17514038085938,113.35295104980469,32.579673767089844,174.23016357421875
2019-08-08,201.03079223632812,1832.8900146484375,207.56080627441406,46.419708251953125,276.90472412109375,137.20169067382812,126.83067321777344,115.2369384765625,33.03881072998047,178.7816925048828
2019-08-09,199.3742218017578,1807.5799560546875,206.0401611328125,45.24863815307617,273.82733154296875,136.03604125976562,125.97842407226562,114.58931732177734,33.03881072998047,177.93698120117188
2019-08-12,198.86831665039062,1784.9200439453125,203.0872039794922,44.87467575073242,268.8975524902344,134.1393585205078,125.7335205078125,113.85337829589844,32.981414794921875,175.24383544921875
2019-08-13,207.2900848388672,1824.3399658203125,204.38218688964844,46.0949592590332,273.4090270996094,136.91522216796875,127.28130340576172,115.05049896240234,33.34490203857422,177.4997100830078
2019-08-14,201.1200714111328,1762.9599609375,197.7698974609375,45.14038848876953,266.0591735839844,132.79208374023438,126.4878158569336,113.61788940429688,32.608367919921875,172.431396484375
2019-08-15,200.11819458007812,1776.1199951171875,197.9661102294922,44.97309112548828,270.77984619140625,132.4947509765625,128.05520629882812,115.18787384033203,32.847503662109375,175.42701721191406
2019-08-16,204.8399200439453,1792.5699462890625,199.79086303710938,45.76036834716797,273.2397155761719,134.9230499267578,129.07400512695312,116.94430541992188,33.45012283325195,177.3776397705078
2019-08-19,208.6589813232422,1816.1199951171875,204.00938415527344,46.47875213623047,276.9345703125,137.18283081054688,129.86749267578125,117.98441314697266,33.84230422973633,178.8804168701172
2019-08-20,208.6688995361328,1801.3800048828125,212.97618103027344,45.8587760925293,275.9087829589844,136.0430145263672,129.36788940429688,116.6695556640625,33.45968246459961,178.38282775878906
2019-08-21,210.93057250976562,1823.5400390625,216.2234649658203,46.400028228759766,280.8584899902344,137.55943298339844,129.6421661376953,116.96391296386719,33.63186264038086,180.07469177246094
2019-08-22,210.7520294189453,1804.6600341796875,216.8317108154297,46.035911560058594,279.62353515625,136.5583953857422,129.9556427001953,117.1797866821289,33.851863861083984,179.22874450683594
2019-08-23,201.01097106933594,1749.6199951171875,213.34898376464844,44.2448616027832,270.77984619140625,132.2073211669922,127.6143798828125,115.11918640136719,33.306636810302734,174.39198303222656
2019-08-26,204.8300018310547,1768.8699951171875,214.50662231445312,44.83531951904297,275.3012390136719,134.2490692138672,131.01364135742188,117.08167266845703,33.41185760498047,176.74070739746094
2019-08-27,202.51873779296875,1761.8299560546875,214.07496643066406,45.06166076660156,275.51043701171875,134.53648376464844,132.01284790039062,118.2885971069336,33.21099090576172,177.5269317626953
2019-08-28,203.8777313232422,1764.25,217.7440948486328,45.06166076660156,277.1038818359375,134.3580780029297,132.43408203125,119.1226577758789,33.4405517578125,177.81553649902344
2019-08-29,207.32974243164062,1786.4000244140625,223.01234436035156,46.124481201171875,280.2310791015625,136.8953857421875,133.24717712402344,118.90678405761719,33.62229919433594,180.3035888671875
2019-08-30,207.06192016601562,1776.2900390625,223.5911407470703,46.65589141845703,280.2210693359375,136.63771057128906,133.94268798828125,117.97460174560547,33.72751998901367,179.95526123046875
2019-09-03,204.0463409423828,1789.8399658203125,219.8239288330078,46.232730865478516,278.9662170410156,134.83383178710938,134.65780639648438,119.08340454101562,33.84230422973633,178.34300231933594
2019-09-04,207.50831604003906,1800.6199951171875,221.24525451660156,48.14187240600586,284.9317932128906,136.4097442626953,136.31333923339844,120.89869689941406,34.16752624511719,180.90072631835938
2019-09-05,211.56541442871094,1840.719970703125,225.19342041015625,49.303104400634766,290.88739013671875,138.8082733154297,134.12850952148438,120.45713806152344,34.33013153076172,183.8465576171875
2019-09-06,211.5455780029297,1833.510009765625,228.1348114013672,50.11005783081055,290.1902160644531,137.86669921875,135.49957275390625,120.56507873535156,34.67448806762695,184.8517303466797
2019-09-09,212.44827270507812,1831.3499755859375,229.8522491455078,50.769405364990234,282.2029724121094,136.30072021484375,134.54278564453125,119.87820434570312,35.19102096557617,180.68177795410156
2019-09-10,214.95791625976562,1820.550048828125,229.98057556152344,50.99574661254883,271.2179870605469,134.8734893798828,134.01016235351562,117.63116455078125,35.946685791015625,175.50665283203125
2019-09-11,221.79254150390625,1822.989990234375,229.64498901367188,51.9503173828125,268.8477478027344,134.91310119628906,134.5033416748047,118.99508666992188,37.056270599365234,174.1431884765625
2019-09-12,221.2965545654297,1843.550048828125,230.77020263671875,52.16681671142578,275.2713928222656,136.30072021484375,135.42066955566406,120.46694946289062,36.7119140625,177.12884521484375
2019-09-13,216.991455078125,1839.3399658203125,230.94786071777344,51.70429611206055,275.1917419433594,136.10247802734375,134.58224487304688,119.82914733886719,36.2623405456543,176.4222412109375
2019-09-16,218.1322021484375,1807.8399658203125,227.9966278076172,51.36970520019531,272.96087646484375,135.1212615966797,133.04348754882812,117.50360870361328,35.688419342041016,175.26779174804688
2019-09-17,218.92578125,1822.550048828125,227.2267303466797,51.123680114746094,275.1220397949219,136.171875,133.85232543945312,118.88716125488281,35.54493713378906,175.6061553955078
2019-09-18,220.97914123535156,1817.4599609375,227.8386993408203,50.917022705078125,273.9767150878906,137.29183959960938,133.65505981445312,119.1324691772461,35.162322998046875,174.4517059326172
2019-09-19,219.18370056152344,1821.5,225.163818359375,50.74972152709961,274.7834167480469,139.81924438476562,133.63531494140625,119.61328125,35.535369873046875,175.11849975585938
2019-09-20,215.97962951660156,1794.1600341796875,221.75852966308594,49.91324234008789,270.0627746582031,138.2036895751953,132.8758087158203,119.94689178466797,36.2623405456543,173.22760009765625
2019-09-23,216.96168518066406,1785.300048828125,223.31805419921875,50.09038543701172,272.03466796875,137.90634155273438,133.5958709716797,120.90851593017578,35.96581268310547,174.07351684570312
2019-09-24,215.93003845214844,1741.6099853515625,222.48892211914062,49.027557373046875,270.012939453125,136.16195678710938,133.5169677734375,121.29119110107422,35.755374908447266,173.6455841064453
2019-09-25,219.25311279296875,1768.3299560546875,225.14407348632812,50.208473205566406,271.63629150390625,138.1243896484375,133.25064086914062,120.7122573852539,35.755374908447266,174.44175720214844
2019-09-26,218.12228393554688,1739.8399658203125,226.81216430664062,50.11005783081055,272.77166748046875,138.30279541015625,133.87205505371094,121.97805786132812,35.755374908447266,174.80996704101562
2019-09-27,217.06089782714844,1725.449951171875,226.8812713623047,49.972286224365234,268.0310974121094,136.5088348388672,133.75369262695312,122.23319244384766,35.80320739746094,173.16786193847656
2019-09-30,222.1694793701172,1735.9100341796875,229.01327514648438,50.710357666015625,270.46112060546875,137.7973175048828,135.23326110839844,122.0467529296875,36.19538497924805,171.18739318847656
2019-10-01,222.7845001220703,1735.6500244140625,228.08546447753906,49.952606201171875,269.8337097167969,135.85470581054688,135.49957275390625,121.52669525146484,35.78407287597656,173.45648193359375
2019-10-02,217.19976806640625,1713.22998046875,222.6271209716797,48.60439682006836,263.4001159667969,133.45614624023438,132.11630249023438,118.80865478515625,35.46841812133789,169.017822265625
2019-10-03,219.0447998046875,1724.4200439453125,223.87078857421875,49.234214782714844,267.1944885253906,135.0717010498047,136.0519561767578,119.4562759399414,35.573631286621094,172.04327392578125
2019-10-04,225.18504333496094,1739.6500244140625,224.9762725830078,50.11005783081055,272.9409484863281,136.8953857421875,138.36996459960938,121.67388153076172,35.87972640991211,175.13839721679688
2019-10-07,225.23463439941406,1732.6600341796875,223.8017120361328,49.8148307800293,271.0785827636719,135.9042510986328,136.4563751220703,120.53563690185547,36.02320861816406,174.06356811523438
2019-10-08,222.5960235595703,1705.510009765625,223.73260498046875,48.93899154663086,266.3023681640625,134.4671173095703,135.37136840820312,118.6614761352539,35.85103225708008,171.59542846679688
2019-10-09,225.20489501953125,1721.989990234375,225.9731903076172,49.677059173583984,271.4574890136719,137.0143280029297,135.97305297851562,119.6917724609375,35.92860794067383,174.04367065429688
2019-10-10,228.2402801513672,1720.260009765625,228.60858154296875,50.29703903198242,273.0429382324219,137.86669921875,136.0124969482422,119.65252685546875,36.287410736083984,174.04367065429688
2019-10-11,234.3110809326172,1731.9200439453125,231.6190643310547,51.261451721191406,275.1169738769531,138.44154357910156,135.7659149169922,118.81846618652344,36.442569732666016,176.21324157714844
